# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -9.199996 1.538078 8.526611 	 -6.799995 1.538078 5.197028 	 4.800003 1.538078 13.649046 	 13.199992 1.538078 0.074593 	 9.800006 1.538078 8.526611 	 6.200003 1.538078 5.197028 	 -14.199994 1.538078 13.649046 	                    	
 -9.219995 1.443521 8.513111 	 -6.819995 1.443521 5.172466 	 4.800003 1.443521 13.652564 	 13.219992 1.443521 0.033013 	 9.790006 1.443521 8.513111 	 6.170003 1.443521 5.172466 	 -14.209994 1.443521 13.652564 	                    	
 -9.239996 1.348963 8.499411 	 -6.839995 1.348963 5.147704 	 4.800003 1.348963 13.655882 	 13.239992 1.348963 -0.008767 	 9.780005 1.348963 8.499411 	 6.140003 1.348963 5.147704 	 -14.219995 1.348963 13.655882 	                    	
 -9.259995 1.254406 8.485510 	 -6.859995 1.254406 5.122741 	 4.800003 1.254406 13.658998 	 13.259992 1.254406 -0.050747 	 9.770005 1.254406 8.485510 	 6.110003 1.254406 5.122741 	 -14.229995 1.254406 13.658998 	                    	
 -9.279996 1.159847 8.471410 	 -6.879995 1.159847 5.097579 	 4.800003 1.159847 13.661917 	 13.279992 1.159847 -0.092927 	 9.760006 1.159847 8.471410 	 6.080003 1.159847 5.097579 	 -14.239994 1.159847 13.661917 	                    	
 -9.299995 1.065290 8.457109 	 -6.899995 1.065290 5.072217 	 4.800003 1.065290 13.664635 	 13.299992 1.065290 -0.135307 	 9.750006 1.065290 8.457109 	 6.050004 1.065290 5.072217 	 -14.249994 1.065290 13.664635 	                    	
 -9.319996 0.970732 8.442610 	 -6.919995 0.970732 5.046656 	 4.800003 0.970732 13.667153 	 13.319992 0.970732 -0.177887 	 9.740005 0.970732 8.442610 	 6.020003 0.970732 5.046656 	 -14.259995 0.970732 13.667153 	                    	
 -9.339995 0.876173 8.427910 	 -6.939995 0.876173 5.020894 	 4.800003 0.876173 13.669471 	 13.339992 0.876173 -0.220667 	 9.730005 0.876173 8.427910 	 5.990004 0.876173 5.020894 	 -14.269995 0.876173 13.669471 	                    	
 -9.359996 0.781616 8.413010 	 -6.959995 0.781616 4.994932 	 4.800003 0.781616 13.671589 	 13.359992 0.781616 -0.263647 	 9.720006 0.781616 8.413010 	 5.960003 0.781616 4.994932 	 -14.279994 0.781616 13.671589 	                    	
 -9.379995 0.687057 8.397909 	 -6.979995 0.687057 4.968770 	 4.800003 0.687057 13.673507 	 13.379992 0.687057 -0.306827 	 9.710006 0.687057 8.397909 	 5.930004 0.687057 4.968770 	 -14.289994 0.687057 13.673507 	                    	
 -9.399996 0.592501 8.382608 	 -6.999995 0.592501 4.942408 	 4.800003 0.592501 13.675223 	 13.399992 0.592501 -0.350208 	 9.700006 0.592501 8.382608 	 5.900003 0.592501 4.942408 	 -14.299994 0.592501 13.675223 	                    	
 -9.419995 0.497942 8.367108 	 -7.019995 0.497942 4.915846 	 4.800003 0.497942 13.676742 	 13.419991 0.497942 -0.393787 	 9.690005 0.497942 8.367108 	 5.870004 0.497942 4.915846 	 -14.309995 0.497942 13.676742 	                    	
 -9.439996 0.403385 8.351408 	 -7.039995 0.403385 4.889083 	 4.800003 0.403385 13.678060 	 13.439992 0.403385 -0.437568 	 9.680006 0.403385 8.351408 	 5.840003 0.403385 4.889083 	 -14.319994 0.403385 13.678060 	                    	
 -9.459995 0.308826 8.335508 	 -7.059995 0.308826 4.862122 	 4.800003 0.308826 13.679178 	 13.459991 0.308826 -0.481547 	 9.670006 0.308826 8.335508 	 5.810004 0.308826 4.862122 	 -14.329994 0.308826 13.679178 	                    	
 -9.479996 0.214270 8.319407 	 -7.079995 0.214270 4.834960 	 4.800003 0.214270 13.680095 	 13.479992 0.214270 -0.525728 	 9.660006 0.214270 8.319407 	 5.780004 0.214270 4.834960 	 -14.339994 0.214270 13.680095 	                    	
 -9.499995 0.119711 8.303107 	 -7.099995 0.119711 4.807598 	 4.800003 0.119711 13.680813 	 13.499991 0.119711 -0.570108 	 9.650005 0.119711 8.303107 	 5.750004 0.119711 4.807598 	 -14.349995 0.119711 13.680813 	                    	
 -9.519996 0.025152 8.286608 	 -7.119995 0.025152 4.780036 	 4.800003 0.025152 13.681332 	 13.519992 0.025152 -0.614687 	 9.640006 0.025152 8.286608 	 5.720004 0.025152 4.780036 	 -14.359994 0.025152 13.681332 	                    	
 -9.539995 -0.069405 8.269907 	 -7.139995 -0.069405 4.752274 	 4.800003 -0.069405 13.681648 	 13.539991 -0.069405 -0.659468 	 9.630006 -0.069405 8.269907 	 5.690004 -0.069405 4.752274 	 -14.369994 -0.069405 13.681648 	                    	
 -9.559996 -0.163963 8.253007 	 -7.159995 -0.163963 4.724312 	 4.800003 -0.163963 13.681767 	 13.559992 -0.163963 -0.704447 	 9.620006 -0.163963 8.253007 	 5.660004 -0.163963 4.724312 	 -14.379994 -0.163963 13.681767 	                    	
 -9.579995 -0.258520 8.235907 	 -7.179995 -0.258520 4.696150 	 4.800003 -0.258520 13.681684 	 13.579991 -0.258520 -0.749628 	 9.610005 -0.258520 8.235907 	 5.630004 -0.258520 4.696150 	 -14.389995 -0.258520 13.681684 	                    	
 -9.599996 -0.353079 8.218606 	 -7.199995 -0.353079 4.667788 	 4.800003 -0.353079 13.681401 	 13.599992 -0.353079 -0.795008 	 9.600006 -0.353079 8.218606 	 5.600004 -0.353079 4.667788 	 -14.399994 -0.353079 13.681401 	                    	
 -9.619995 -0.447636 8.201106 	 -7.219995 -0.447636 4.639226 	 4.800003 -0.447636 13.680920 	 13.619991 -0.447636 -0.840588 	 9.590006 -0.447636 8.201106 	 5.570004 -0.447636 4.639226 	 -14.409994 -0.447636 13.680920 	                    	
 -9.639996 -0.542194 8.183406 	 -7.239995 -0.542194 4.610464 	 4.800003 -0.542194 13.680238 	 13.639992 -0.542194 -0.886368 	 9.580006 -0.542194 8.183406 	 5.540004 -0.542194 4.610464 	 -14.419994 -0.542194 13.680238 	                    	
 -9.659995 -0.636751 8.165505 	 -7.259995 -0.636751 4.581502 	 4.800003 -0.636751 13.679356 	 13.659991 -0.636751 -0.932348 	 9.570005 -0.636751 8.165505 	 5.510004 -0.636751 4.581502 	 -14.429995 -0.636751 13.679356 	                    	
 -9.679996 -0.731310 8.147406 	 -7.279995 -0.731310 4.552340 	 4.800003 -0.731310 13.678273 	 13.679992 -0.731310 -0.978527 	 9.560006 -0.731310 8.147406 	 5.480004 -0.731310 4.552340 	 -14.439994 -0.731310 13.678273 	                    	
 -9.699995 -0.825869 8.129105 	 -7.299995 -0.825869 4.522978 	 4.800003 -0.825869 13.676991 	 13.699991 -0.825869 -1.024907 	 9.550006 -0.825869 8.129105 	 5.450004 -0.825869 4.522978 	 -14.449994 -0.825869 13.676991 	                    	
 -9.719995 -0.920425 8.110604 	 -7.319995 -0.920425 4.493416 	 4.800003 -0.920425 13.675509 	 13.719992 -0.920425 -1.071488 	 9.540006 -0.920425 8.110604 	 5.420004 -0.920425 4.493416 	 -14.459994 -0.920425 13.675509 	                    	
 -9.739995 -1.014984 8.091904 	 -7.339995 -1.014984 4.463654 	 4.800003 -1.014984 13.673826 	 13.739991 -1.014984 -1.118268 	 9.530005 -1.014984 8.091904 	 5.390004 -1.014984 4.463654 	 -14.469995 -1.014984 13.673826 	                    	
 -9.759995 -1.109541 8.073004 	 -7.359995 -1.109541 4.433692 	 4.800003 -1.109541 13.671945 	 13.759992 -1.109541 -1.165248 	 9.520006 -1.109541 8.073004 	 5.360004 -1.109541 4.433692 	 -14.479994 -1.109541 13.671945 	                    	
 -9.779995 -1.204100 8.053904 	 -7.379995 -1.204100 4.403531 	 4.800003 -1.204100 13.669863 	 13.779991 -1.204100 -1.212428 	 9.510006 -1.204100 8.053904 	 5.330004 -1.204100 4.403531 	 -14.489994 -1.204100 13.669863 	                    	
 -9.799995 -1.298656 8.034603 	 -7.399995 -1.298656 4.373168 	 4.800003 -1.298656 13.667581 	 13.799992 -1.298656 -1.259808 	 9.500006 -1.298656 8.034603 	 5.300004 -1.298656 4.373168 	 -14.499994 -1.298656 13.667581 	                    	
 -9.819995 -1.393215 8.015103 	 -7.419995 -1.393215 4.342607 	 4.800003 -1.393215 13.665098 	 13.819991 -1.393215 -1.307387 	 9.490005 -1.393215 8.015103 	 5.270004 -1.393215 4.342607 	 -14.509995 -1.393215 13.665098 	                    	
 -9.839995 -1.487772 7.995403 	 -7.439995 -1.487772 4.311844 	 4.800003 -1.487772 13.662416 	 13.839992 -1.487772 -1.355168 	 9.480006 -1.487772 7.995403 	 5.240004 -1.487772 4.311844 	 -14.519994 -1.487772 13.662416 	                    	
 -9.859995 -1.582331 7.975503 	 -7.459995 -1.582331 4.280883 	 4.800003 -1.582331 13.659534 	 13.859991 -1.582331 -1.403147 	 9.470006 -1.582331 7.975503 	 5.210004 -1.582331 4.280883 	 -14.529994 -1.582331 13.659534 	                    	
 -9.879995 -1.676889 7.955403 	 -7.479995 -1.676889 4.249721 	 4.800003 -1.676889 13.656451 	 13.879992 -1.676889 -1.451328 	 9.460006 -1.676889 7.955403 	 5.180004 -1.676889 4.249721 	 -14.539994 -1.676889 13.656451 	                    	
 -9.899995 -1.771446 7.935103 	 -7.499995 -1.771446 4.218359 	 4.800003 -1.771446 13.653170 	 13.899991 -1.771446 -1.499707 	 9.450006 -1.771446 7.935103 	 5.150004 -1.771446 4.218359 	 -14.549994 -1.771446 13.653170 	                    	
 -9.919995 -1.866005 7.914603 	 -7.519995 -1.866005 4.186797 	 4.800003 -1.866005 13.649688 	 13.919991 -1.866005 -1.548288 	 9.440006 -1.866005 7.914603 	 5.120004 -1.866005 4.186797 	 -14.559994 -1.866005 13.649688 	                    	
 -9.939995 -1.960562 7.893902 	 -7.539995 -1.960562 4.155035 	 4.800003 -1.960562 13.646006 	 13.939991 -1.960562 -1.597068 	 9.430006 -1.960562 7.893902 	 5.090004 -1.960562 4.155035 	 -14.569994 -1.960562 13.646006 	                    	
 -9.959995 -2.055119 7.873002 	 -7.559995 -2.055119 4.123072 	 4.800003 -2.055119 13.642122 	 13.959991 -2.055119 -1.646048 	 9.420006 -2.055119 7.873002 	 5.060004 -2.055119 4.123072 	 -14.579994 -2.055119 13.642122 	                    	
 -9.979995 -2.149677 7.851902 	 -7.579995 -2.149677 4.090910 	 4.800003 -2.149677 13.638041 	 13.979991 -2.149677 -1.695228 	 9.410006 -2.149677 7.851902 	 5.030005 -2.149677 4.090910 	 -14.589994 -2.149677 13.638041 	                    	
 -9.999995 -2.244236 7.830601 	 -7.599995 -2.244236 4.058548 	 4.800003 -2.244236 13.633759 	 13.999991 -2.244236 -1.744608 	 9.400006 -2.244236 7.830601 	 5.000004 -2.244236 4.058548 	 -14.599994 -2.244236 13.633759 	                    	
 -10.019995 -2.338795 7.809102 	 -7.619995 -2.338795 4.025987 	 4.800003 -2.338795 13.629276 	 14.019991 -2.338795 -1.794188 	 9.390006 -2.338795 7.809102 	 4.970005 -2.338795 4.025987 	 -14.609994 -2.338795 13.629276 	                    	
 -10.039995 -2.433350 7.787401 	 -7.639995 -2.433350 3.993224 	 4.800003 -2.433350 13.624594 	 14.039991 -2.433350 -1.843968 	 9.380006 -2.433350 7.787401 	 4.940004 -2.433350 3.993224 	 -14.619994 -2.433350 13.624594 	                    	
 -10.059995 -2.527908 7.765501 	 -7.659995 -2.527908 3.960262 	 4.800003 -2.527908 13.619712 	 14.059991 -2.527908 -1.893948 	 9.370006 -2.527908 7.765501 	 4.910005 -2.527908 3.960262 	 -14.629994 -2.527908 13.619712 	                    	
 -10.079995 -2.622467 7.743401 	 -7.679995 -2.622467 3.927101 	 4.800003 -2.622467 13.614631 	 14.079991 -2.622467 -1.944128 	 9.360006 -2.622467 7.743401 	 4.880004 -2.622467 3.927101 	 -14.639994 -2.622467 13.614631 	                    	
 -10.099995 -2.717026 7.721100 	 -7.699995 -2.717026 3.893739 	 4.800003 -2.717026 13.609347 	 14.099991 -2.717026 -1.994508 	 9.350006 -2.717026 7.721100 	 4.850005 -2.717026 3.893739 	 -14.649994 -2.717026 13.609347 	                    	
 -10.119995 -2.811584 7.698600 	 -7.719995 -2.811584 3.860177 	 4.800003 -2.811584 13.603866 	 14.119991 -2.811584 -2.045088 	 9.340006 -2.811584 7.698600 	 4.820004 -2.811584 3.860177 	 -14.659994 -2.811584 13.603866 	                    	
 -10.139995 -2.906139 7.675900 	 -7.739995 -2.906139 3.826415 	 4.800003 -2.906139 13.598184 	 14.139991 -2.906139 -2.095868 	 9.330006 -2.906139 7.675900 	 4.790005 -2.906139 3.826415 	 -14.669994 -2.906139 13.598184 	                    	
 -10.159995 -3.000698 7.652999 	 -7.759995 -3.000698 3.792453 	 4.800003 -3.000698 13.592300 	 14.159991 -3.000698 -2.146848 	 9.320006 -3.000698 7.652999 	 4.760005 -3.000698 3.792453 	 -14.679994 -3.000698 13.592300 	                    	
 -10.179995 -3.095257 7.629899 	 -7.779994 -3.095257 3.758291 	 4.800003 -3.095257 13.586219 	 14.179991 -3.095257 -2.198028 	 9.310006 -3.095257 7.629899 	 4.730005 -3.095257 3.758291 	 -14.689994 -3.095257 13.586219 	                    	
 -10.199995 -3.189816 7.606599 	 -7.799994 -3.189816 3.723929 	 4.800003 -3.189816 13.579937 	 14.199991 -3.189816 -2.249408 	 9.300006 -3.189816 7.606599 	 4.700005 -3.189816 3.723929 	 -14.699994 -3.189816 13.579937 	                    	
 -10.219995 -3.284370 7.583098 	 -7.819994 -3.284370 3.689367 	 4.800003 -3.284370 13.573455 	 14.219991 -3.284370 -2.300988 	 9.290006 -3.284370 7.583098 	 4.670005 -3.284370 3.689367 	 -14.709994 -3.284370 13.573455 	                    	
 -10.239995 -3.378929 7.559399 	 -7.839994 -3.378929 3.654605 	 4.800003 -3.378929 13.566772 	 14.239991 -3.378929 -2.352768 	 9.280006 -3.378929 7.559399 	 4.640005 -3.378929 3.654605 	 -14.719994 -3.378929 13.566772 	                    	
 -10.259995 -3.473488 7.535499 	 -7.859994 -3.473488 3.619643 	 4.800003 -3.473488 13.559891 	 14.259991 -3.473488 -2.404748 	 9.270006 -3.473488 7.535499 	 4.610005 -3.473488 3.619643 	 -14.729994 -3.473488 13.559891 	                    	
 -10.279995 -3.568047 7.511398 	 -7.879994 -3.568047 3.584481 	 4.800003 -3.568047 13.552809 	 14.279991 -3.568047 -2.456928 	 9.260006 -3.568047 7.511398 	 4.580005 -3.568047 3.584481 	 -14.739994 -3.568047 13.552809 	                    	
 -10.299994 -3.662605 7.487098 	 -7.899994 -3.662605 3.549119 	 4.800003 -3.662605 13.545526 	 14.299991 -3.662605 -2.509308 	 9.250006 -3.662605 7.487098 	 4.550005 -3.662605 3.549119 	 -14.749994 -3.662605 13.545526 	                    	
 -10.319995 -3.757160 7.462598 	 -7.919994 -3.757160 3.513557 	 4.800003 -3.757160 13.538044 	 14.319991 -3.757160 -2.561888 	 9.240006 -3.757160 7.462598 	 4.520005 -3.757160 3.513557 	 -14.759994 -3.757160 13.538044 	                    	
 -10.339994 -3.851719 7.437898 	 -7.939994 -3.851719 3.477796 	 4.800003 -3.851719 13.530362 	 14.339991 -3.851719 -2.614668 	 9.230006 -3.851719 7.437898 	 4.490005 -3.851719 3.477796 	 -14.769994 -3.851719 13.530362 	                    	
 -10.359995 -3.946278 7.412997 	 -7.959994 -3.946278 3.441833 	 4.800003 -3.946278 13.522480 	 14.359991 -3.946278 -2.667648 	 9.220006 -3.946278 7.412997 	 4.460005 -3.946278 3.441833 	 -14.779994 -3.946278 13.522480 	                    	
 -10.379994 -4.040836 7.387897 	 -7.979994 -4.040836 3.405671 	 4.800003 -4.040836 13.514397 	 14.379991 -4.040836 -2.720829 	 9.210006 -4.040836 7.387897 	 4.430005 -4.040836 3.405671 	 -14.789994 -4.040836 13.514397 	                    	
 -10.399995 -4.135391 7.362597 	 -7.999994 -4.135391 3.369309 	 4.800003 -4.135391 13.506115 	 14.399991 -4.135391 -2.774209 	 9.200006 -4.135391 7.362597 	 4.400005 -4.135391 3.369309 	 -14.799994 -4.135391 13.506115 	                    	
 -10.419994 -4.229950 7.337096 	 -8.019994 -4.229950 3.332747 	 4.800003 -4.229950 13.497633 	 14.419991 -4.229950 -2.827789 	 9.190006 -4.229950 7.337096 	 4.370005 -4.229950 3.332747 	 -14.809994 -4.229950 13.497633 	                    	
 -10.439995 -4.324509 7.311397 	 -8.039994 -4.324509 3.295986 	 4.800003 -4.324509 13.488951 	 14.439991 -4.324509 -2.881568 	 9.180006 -4.324509 7.311397 	 4.340005 -4.324509 3.295986 	 -14.819994 -4.324509 13.488951 	                    	
 -10.459994 -4.419067 7.285496 	 -8.059994 -4.419067 3.259023 	 4.800003 -4.419067 13.480068 	 14.459991 -4.419067 -2.935549 	 9.170006 -4.419067 7.285496 	 4.310005 -4.419067 3.259023 	 -14.829994 -4.419067 13.480068 	                    	
 -10.479995 -4.513626 7.259396 	 -8.079994 -4.513626 3.221861 	 4.800003 -4.513626 13.470986 	 14.479991 -4.513626 -2.989729 	 9.160007 -4.513626 7.259396 	 4.280005 -4.513626 3.221861 	 -14.839993 -4.513626 13.470986 	                    	
 -10.499994 -4.608181 7.233095 	 -8.099994 -4.608181 3.184499 	 4.800003 -4.608181 13.461703 	 14.499990 -4.608181 -3.044109 	 9.150006 -4.608181 7.233095 	 4.250005 -4.608181 3.184499 	 -14.849994 -4.608181 13.461703 	                    	
 -10.519995 -4.702740 7.206595 	 -8.119994 -4.702740 3.146938 	 4.800003 -4.702740 13.452222 	 14.519991 -4.702740 -3.098688 	 9.140006 -4.702740 7.206595 	 4.220005 -4.702740 3.146938 	 -14.859994 -4.702740 13.452222 	                    	
 -10.539994 -4.797298 7.179895 	 -8.139994 -4.797298 3.109176 	 4.800003 -4.797298 13.442540 	 14.539990 -4.797298 -3.153468 	 9.130006 -4.797298 7.179895 	 4.190005 -4.797298 3.109176 	 -14.869994 -4.797298 13.442540 	                    	
 -10.559995 -4.891857 7.152995 	 -8.159994 -4.891857 3.071214 	 4.800003 -4.891857 13.432658 	 14.559991 -4.891857 -3.208448 	 9.120007 -4.891857 7.152995 	 4.160005 -4.891857 3.071214 	 -14.879993 -4.891857 13.432658 	                    	
 -10.579994 -4.986412 7.125895 	 -8.179994 -4.986412 3.033051 	 4.800003 -4.986412 13.422575 	 14.579990 -4.986412 -3.263629 	 9.110006 -4.986412 7.125895 	 4.130005 -4.986412 3.033051 	 -14.889994 -4.986412 13.422575 	                    	
 -10.599995 -5.080971 7.098595 	 -8.199994 -5.080971 2.994690 	 4.800003 -5.080971 13.412293 	 14.599991 -5.080971 -3.319008 	 9.100006 -5.080971 7.098595 	 4.100005 -5.080971 2.994690 	 -14.899994 -5.080971 13.412293 	                    	
 -10.619994 -5.175529 7.071095 	 -8.219994 -5.175529 2.956128 	 4.800003 -5.175529 13.401812 	 14.619990 -5.175529 -3.374588 	 9.090006 -5.175529 7.071095 	 4.070005 -5.175529 2.956128 	 -14.909994 -5.175529 13.401812 	                    	
 -10.639995 -5.270088 7.043394 	 -8.239994 -5.270088 2.917366 	 4.800003 -5.270088 13.391129 	 14.639991 -5.270088 -3.430368 	 9.080007 -5.270088 7.043394 	 4.040005 -5.270088 2.917366 	 -14.919993 -5.270088 13.391129 	                    	
 -10.659994 -5.364647 7.015494 	 -8.259994 -5.364647 2.878404 	 4.800003 -5.364647 13.380247 	 14.659990 -5.364647 -3.486348 	 9.070006 -5.364647 7.015494 	 4.010005 -5.364647 2.878404 	 -14.929994 -5.364647 13.380247 	                    	
 -10.679995 -5.459202 6.987393 	 -8.279994 -5.459202 2.839242 	 4.800003 -5.459202 13.369164 	 14.679991 -5.459202 -3.542529 	 9.060006 -5.459202 6.987393 	 3.980005 -5.459202 2.839242 	 -14.939994 -5.459202 13.369164 	                    	
 -10.699994 -5.553761 6.959093 	 -8.299994 -5.553761 2.799880 	 4.800003 -5.553761 13.357882 	 14.699990 -5.553761 -3.598909 	 9.050006 -5.553761 6.959093 	 3.950005 -5.553761 2.799880 	 -14.949994 -5.553761 13.357882 	                    	
 -10.719995 -5.648319 6.930593 	 -8.319994 -5.648319 2.760318 	 4.800003 -5.648319 13.346400 	 14.719991 -5.648319 -3.655488 	 9.040007 -5.648319 6.930593 	 3.920005 -5.648319 2.760318 	 -14.959993 -5.648319 13.346400 	                    	
 -10.739994 -5.742878 6.901893 	 -8.339993 -5.742878 2.720556 	 4.800003 -5.742878 13.334718 	 14.739990 -5.742878 -3.712269 	 9.030006 -5.742878 6.901893 	 3.890005 -5.742878 2.720556 	 -14.969994 -5.742878 13.334718 	                    	
 -10.759995 -5.837433 6.872993 	 -8.359994 -5.837433 2.680594 	 4.800003 -5.837433 13.322836 	 14.759991 -5.837433 -3.769249 	 9.020006 -5.837433 6.872993 	 3.860005 -5.837433 2.680594 	 -14.979994 -5.837433 13.322836 	                    	
 -10.779994 -5.931992 6.843893 	 -8.379993 -5.931992 2.640432 	 4.800003 -5.931992 13.310754 	 14.779990 -5.931992 -3.826428 	 9.010006 -5.931992 6.843893 	 3.830005 -5.931992 2.640432 	 -14.989994 -5.931992 13.310754 	                    	
 -10.799994 -6.026550 6.814592 	 -8.399994 -6.026550 2.600070 	 4.800003 -6.026550 13.298471 	 14.799991 -6.026550 -3.883809 	 9.000007 -6.026550 6.814592 	 3.800005 -6.026550 2.600070 	 -14.999993 -6.026550 13.298471 	                    	
 -10.819994 -6.121109 6.785092 	 -8.419993 -6.121109 2.559508 	 4.800003 -6.121109 13.285990 	 14.819990 -6.121109 -3.941388 	 8.990006 -6.121109 6.785092 	 3.770005 -6.121109 2.559508 	 -15.009994 -6.121109 13.285990 	                    	
